T1,T2,T3,T4,T5,T6,O11,O21,O22,OFV,LOGG,W,PICK
0.00730547943134599,1.54744673848944,1.72983018313993,0.0924500195837869,1.2785531896845,0.87361467824491,0.0307682551099826,0.026714089500706,0.0460367580685706,592.837533976474,-3.3052200220122,0.00110936663481054,1
0.00641811959264356,1.41943085260248,2.33769766651663,0.0184366821408764,1.23365803930688,0.823996830042094,0.0263346555857695,0.0216566157518295,0.0244030121784128,607.495599570875,-4.8410131225433,3.38145075719988e-06,0
0.00695786614072811,1.49347714032278,1.48449700807968,0.100716063233215,0.781596096991376,0.952797052005806,0.0387615988896128,0.0303202143836126,0.0257131094421326,591.62471533059,-5.45419225505997,0.0174470540001652,2
0.00724437314355559,1.54034584148398,3.45446505529183,0.0138292977072073,1.35190992884263,0.924218208986652,0.0922892940562677,0.0443982770616136,0.0307050019338048,602.336386200595,-5.48567904807227,8.49937263553531e-05,0
0.00761763860564279,1.48921650437156,0.663758903527384,0.114424747910394,1.16203437189869,0.98228904493445,0.0582371526922587,0.0321757977305195,0.0329386115134698,588.108404115989,-2.73852630959719,0.00669700539845715,0
0.00869176993814942,1.48012337407734,2.2724846158813,0.0580509378779053,0.816911999369421,0.930885802631106,0.0368798248858981,0.0327955631176095,0.030932319545157,621.80307910244,-10.6004271636783,8.38600465516457e-07,0
0.00747845744382181,1.46170814741995,0.128940474860888,0.162237934225951,0.512882960495648,0.825945094120351,0.0389808710858914,0.00397551569054964,0.0141439374374383,629.459709312608,-7.14352065469935,5.74941361023055e-10,0
0.0082623893313612,1.43751062134815,1.46267315143759,0.0792787070508896,1.13218394206663,1.01756482050489,0.0332724940809006,0.0185716481990472,0.0134829042578571,610.009672001232,-6.84878022534074,7.16376530356699e-06,0
0.00747287944042142,1.44504322895986,0.95607837057987,0.117439383814913,0.624202656921018,0.839508173183795,0.0491855117005377,0.0238888817267019,0.0238774564331381,603.717352839906,-3.72868755503901,7.35295764889982e-06,0
0.00809781578818897,1.52485892863718,0.548627223514454,0.143476629389889,0.861931338367575,0.9778810437168,0.0409341393789854,0.0216721949640829,0.0457278838070039,609.934251073459,-4.47797600769463,6.94850870941194e-07,0
0.00741703476011504,1.55707247054243,2.97009449201942,0.069198341320529,1.48697219624651,0.935588665071205,0.0173421689745964,0.00880407914875954,0.0256092086450524,605.775387055611,-6.50909822960043,4.23723573444257e-05,0
0.00685218062219018,1.53263163982995,1.51665445505205,0.0970164633215955,1.45551440187572,0.914312612789177,0.0126781253636183,0.02009677076957,0.0343145317248928,611.487941732397,-3.4886889422445,1.18814666350276e-07,0
0.0072950683721924,1.404420945265,0.780929334565702,0.100635915357616,1.00528718591563,0.928870132399538,0.0176294920637718,-0.00133361120049642,0.0188510142422442,608.531627504918,-4.18883933474411,1.04929350014308e-06,0
0.00722343624797812,1.5385550456177,2.10687472688831,0.0626832742195753,1.14644393835778,0.732526350095295,0.00297116581425685,0.0096121150217949,0.0360495342649329,609.845440635129,-6.76888562864311,7.17969432824629e-06,0
0.0066538116061028,1.41443777009778,2.57319294094421,0.0760999489684756,0.982387643652671,0.702978335989671,0.0327127088367737,0.00509509533097622,0.0131002410083912,620.127153963617,-4.76910043440497,5.6880656255944e-09,0
0.00667969118764753,1.4068996630817,1.13332041830083,0.0891275670827072,0.995385315322805,0.867902269753661,0.038961115926915,0.0175905763315828,0.0210885450557304,595.899272409361,-2.52610964492893,0.000110119367734785,0
0.00758253863471462,1.45276124380671,1.43362938791066,0.0940158440251939,1.0483537640385,1.00836643492267,0.0190741434450385,0.0099840774972553,0.0111986669613778,600.68215994696,-2.35189329750683,8.46470209522418e-06,0
0.00680438129305082,1.47744986010201,2.15122613127714,0.0392264909181197,1.43650774966401,0.901728324412753,0.0102789395755496,0.0129094235582185,0.0228213462538203,615.606612149693,-3.3339037664156,1.29804511625649e-08,0
0.00654773825985758,1.36258230121664,1.12983403252866,0.142090259557603,0.585050405784477,0.799687900363631,0.0521678016877497,0.0178425035179399,0.0158445033891163,628.814536175479,-8.95074688535501,4.83714937450002e-09,0
0.00682406461502379,1.42203825232652,0.591847972706179,0.0955508668356745,0.816428561533424,0.950781572363169,0.0737145719102415,0.0334659586406531,0.0194109993700073,601.782468683935,-5.09699386952009,7.60089446375452e-05,0
0.00718386043443899,1.51418903542411,0.466522257280883,0.14832072772677,1.16826177114555,1.01255173196178,0.019765990528775,-0.00291786535463698,0.0244690577059985,603.771447382368,-5.19944792368968,3.11500462789591e-05,0
0.00737570488401587,1.4968347491713,1.11494003760322,0.125152517487357,1.06868069099091,0.985926712139088,0.0360615313276072,0.0144687193824477,0.0271097998945959,590.36707226069,-1.44663474726136,0.000594779123325268,0
0.00804962642409588,1.56225207448067,1.55459369439232,0.0869155083627211,1.23530385955461,0.971122923144854,0.0786484678660585,0.0358448560529048,0.0265571834660316,589.256197204419,-2.97377843219696,0.00477319575137451,2
0.00730747845216579,1.48794716367734,2.89699207918698,0.0301695449802877,1.41797564989235,0.87328491572468,0.0461484672893681,0.0316625362305261,0.0257165306469637,591.568977737983,-2.11518171715226,0.000636372667273685,0
0.00745953435955717,1.41240573990423,0.971198547837182,0.120146220126847,0.641715840282594,0.871747984868447,0.0273803015901158,0.0092433621206745,0.0122228774341653,615.593431227965,-3.72827773026401,1.93832422973001e-08,0
0.00712859923156745,1.50568392590186,1.56610739155988,0.11479349199444,1.26578396124924,0.74629724340701,0.00964614005495042,0.00456733348046292,0.0376723693602984,603.427907324789,-5.09062859701886,3.31739998821765e-05,0
0.00699808722712218,1.56210862906901,2.3666282543375,0.0541035700768945,1.4246101982771,1.01837493097366,0.0577455757454002,0.0332148562179648,0.0229804172820802,593.762678955873,-2.80543235841595,0.000423767255532965,0
0.00694406807194335,1.43130597455145,1.50569689570575,0.0945937226220265,1.10893669503727,0.809573552172107,0.0335062332919549,0.00152192330269423,0.0123109327850033,608.436696801328,-4.09746361118999,1.00421556955408e-06,0
0.00844080576294973,1.52926629831197,0.88931089625561,0.145713275251737,0.861918798486276,0.881132074709857,0.0418663337025125,0.0314924263979256,0.0325390793183301,611.14656638279,-5.85081462850588,1.49574279383892e-06,0
0.00797515626331736,1.5651254657135,1.00004402148094,0.133086131782189,1.20179070552336,0.941831461303802,0.043558143292239,0.0365610792814558,0.0410378866824098,600.49075950849,-3.98360939007139,4.76232522320533e-05,0
0.00786267436884799,1.503722711112,0.664656101751977,0.121495633407799,1.05301661762095,0.864907892274101,0.0169085699184117,0.00514900876647592,0.0251252313489483,596.983554797098,-3.86696988483942,0.000244761430896569,0
0.00786809890641383,1.4718667047315,1.60191197666421,0.0609957787535328,1.33130686227184,0.936697354549916,0.0828651616555886,0.0325077472446453,0.0245459939106317,595.418590741852,-7.55426665662437,0.0213768274333036,2
0.00739014573246284,1.36104989279389,1.55624724653222,0.0863118157042042,1.21586436443697,1.01527723578191,0.0167535316678725,0.00697139290672286,0.00755684488961581,643.664254643602,-8.09467276471915,1.22525317889423e-12,0
0.00731386233520077,1.57941840851227,1.77485519016609,0.0731864008492293,1.158159558822,0.90392999080791,0.116716278468065,0.0589759674973965,0.0311751954883461,596.592945556019,-5.33199761618896,0.00128770434767848,0
0.00697997589270071,1.52379848965607,1.02879958933914,0.11664318726589,1.29715776866589,0.674498734566874,0.00723653096106466,0.00560667140646396,0.0474867628309094,615.868739965267,-8.38831908112783,1.78432572166716e-06,0
0.00709048514890221,1.54725615469633,1.29194427664333,0.0834806554687086,1.40570255111433,1.0265281563256,0.0515999190006379,0.0436583374892838,0.0406322919507993,604.970060311981,-4.23927274725298,6.54914226831698e-06,0
0.00772377535701758,1.46058734382323,0.557391270319902,0.13544364151744,1.09863136757545,0.950524432832226,0.0474209399393055,0.00259413655623943,0.0207752702515575,598.768794158905,-5.65887894438243,0.000601588323479718,0
0.00690460071892842,1.50720168366453,1.13647859424463,0.0857295817405971,1.11752131155686,1.02171770748973,0.051525273608913,0.0292665958483448,0.0217219756574415,592.048684587664,-2.48301890381904,0.000723259521315008,0
0.00794089388688273,1.51296184235378,1.25332787782292,0.138818888923445,1.1425123213498,1.05413378158175,0.0547126792732066,0.0340462886149786,0.0340349784453309,603.100356802846,-4.64832342733155,2.51092555283338e-05,0
